0 NA18986 0 NA18971 0.0464527
0 NA18998 0 NA18968 0.0498819
0 NA19003 0 NA18943 0.0456949
0 NA19059 0 NA18980 0.049324
0 NA19059 0 NA18986 0.0459823
0 NA19064 0 NA18971 0.0453901
0 NA19067 0 HG00463 0.0508728
0 NA19067 0 HG00533 0.0454806
0 NA19067 0 HG02364 0.0452845
0 NA19067 0 NA18537 0.0450792
0 NA19067 0 NA18627 0.0535107
0 NA19067 0 NA18971 0.0517384
0 NA19067 0 NA19058 0.0455905
0 NA19067 0 NA19064 0.0465445
0 NA19087 0 NA19067 0.0545018
0 NA19312 0 NA19307 0.0712902
0 NA19314 0 NA19017 0.0458301
0 NA19347 0 NA19317 0.0609478
0 NA19347 0 NA19320 0.0636916
0 NA19467 0 NA19466 0.0483765
0 NA19471 0 NA19318 0.0569898
0 NA19657 0 HG01140 0.0446828
0 NA19657 0 HG01348 0.0537998
0 NA19682 0 NA19657 0.0505717
0 NA19716 0 NA19682 0.0569446
0 NA19762 0 NA19657 0.04582
0 NA19762 0 NA19682 0.0594306
0 NA19773 0 HG01250 0.0563148
0 NA19786 0 NA19657 0.108536
0 NA19786 0 NA19755 0.0484421
0 NA19921 0 HG01880 0.0570413
0 NA20274 0 HG01142 0.0538353
0 NA20274 0 HG01444 0.0555579
0 NA20274 0 HG01551 0.056426
0 NA20274 0 HG02006 0.0651528
0 NA20321 0 NA20320 0.244601
0 NA20351 0 HG01551 0.0476878
0 NA20512 0 HG00250 0.051923
0 NA20515 0 NA12830 0.0519
0 NA20528 0 HG00122 0.0463553
0 NA20528 0 HG01704 0.04819
0 NA20528 0 HG01786 0.0478851
0 NA20528 0 NA12872 0.0486407
0 NA20769 0 HG01704 0.0559082
0 NA20769 0 NA20540 0.0590967
0 NA20771 0 HG01610 0.0490563
0 NA20796 0 HG01771 0.0449557
0 NA20796 0 NA20769 0.0491577
0 NA20810 0 NA20796 0.0551378
0 NA20812 0 HG01704 0.0467375
0 NA20812 0 HG01786 0.048631
0 NA20812 0 NA20771 0.0543489
0 NA20818 0 HG01786 0.0514649
0 NA20818 0 NA12776 0.044557
0 NA20818 0 NA20771 0.0443088
0 NA20874 0 HG03604 0.0463875
0 NA20876 0 HG02737 0.0485719
0 NA20896 0 HG02737 0.049638
0 NA20896 0 HG03800 0.0473323
0 NA20896 0 HG03900 0.0460644
0 NA20896 0 HG03947 0.0573238
0 NA20896 0 HG03968 0.0557844
0 NA20896 0 HG04229 0.0482841
0 NA20896 0 NA20874 0.045576
0 NA20899 0 HG03947 0.0454512
0 NA20899 0 NA20896 0.0518985
0 NA20910 0 HG01586 0.0454869
0 NA20910 0 HG02737 0.0473499
0 NA20910 0 HG03007 0.0535426
0 NA20910 0 HG03787 0.0457648
0 NA20910 0 HG03800 0.0443181
0 NA20910 0 HG04229 0.0498413
0 NA20910 0 NA20896 0.0455115
0 NA21101 0 HG03864 0.0482623
0 NA21101 0 NA20902 0.0497887
0 NA21133 0 NA20876 0.0521854
0 NA21133 0 NA20896 0.0462798
0 NA21133 0 NA20902 0.0465031
0 NA21137 0 HG03616 0.0448224
0 NA21137 0 HG03884 0.0511482
0 NA21137 0 NA20896 0.0469509
0 NA21137 0 NA21113 0.0506613
